"Relative Time (Process)","slope: 2 - _step","slope: 2 - _step__MIN","slope: 2 - _step__MAX","slope: 2 - test/returns_stat/mean","slope: 2 - test/returns_stat/mean__MIN","slope: 2 - test/returns_stat/mean__MAX","slope: 50 - _step","slope: 50 - _step__MIN","slope: 50 - _step__MAX","slope: 50 - test/returns_stat/mean","slope: 50 - test/returns_stat/mean__MIN","slope: 50 - test/returns_stat/mean__MAX","slope: 1 - _step","slope: 1 - _step__MIN","slope: 1 - _step__MAX","slope: 1 - test/returns_stat/mean","slope: 1 - test/returns_stat/mean__MIN","slope: 1 - test/returns_stat/mean__MAX","slope: 100 - _step","slope: 100 - _step__MIN","slope: 100 - _step__MAX","slope: 100 - test/returns_stat/mean","slope: 100 - test/returns_stat/mean__MIN","slope: 100 - test/returns_stat/mean__MAX","slope: 10 - _step","slope: 10 - _step__MIN","slope: 10 - _step__MAX","slope: 10 - test/returns_stat/mean","slope: 10 - test/returns_stat/mean__MIN","slope: 10 - test/returns_stat/mean__MAX"
"541.6465580463409","45","45","45","34.51249313354492","34.51249313354492","34.51249313354492","","","","","","","","","","","","","","","","","","","","","","","",""
"541.7860729694366","","","","","","","45","45","45","38.96806716918945","38.96806716918945","38.96806716918945","","","","","","","","","","","","","","","","","",""
"545.5141382217407","","","","","","","","","","","","","","","","","","","42","42","42","40.440921783447266","40.440921783447266","40.440921783447266","","","","","",""
"545.985678","1955","1955","1955","34.570507","34.570507","34.570507","","","","","","","","","","","","","","","","","","","","","","","",""
"546.393817","125240","125240","125240","30.786345","30.786345","30.786345","","","","","","","","","","","","","","","","","","","","","","","",""
"552.2639873027802","","","","","","","44","44","44","23.389360427856445","23.389360427856445","23.389360427856445","","","","","","","","","","","","","","","","","",""
"552.527598","1955","1955","1955","43.33087","43.33087","43.33087","","","","","","","","","","","","","","","","","","","","","","","",""
"556.166652","1955","1955","1955","40.67509","40.67509","40.67509","","","","","","","","","","","","","","","","","","","","","","","",""
"556.391464","125262","125262","125262","28.561972","28.561972","28.561972","","","","","","","","","","","","","","","","","","","","","","","",""
"557.112597","1955","1955","1955","40.32293","40.32293","40.32293","","","","","","","","","","","","","","","","","","","","","","","",""
"561.056482","1955","1955","1955","38.988754","38.988754","38.988754","","","","","","","","","","","","","","","","","","","","","","","",""
"564.7975497245789","84157","84157","84157","31.685216903686523","31.685216903686523","31.685216903686523","","","","","","","","","","","","","","","","","","","","","","","",""
"566.3999569416046","","","","","","","","","","","","","","","","","","","","","","","","","43","43","43","35.86437225341797","35.86437225341797","35.86437225341797"
"571.660104","124941","124941","124941","35.714424","35.714424","35.714424","","","","","","","","","","","","","","","","","","","","","","","",""
"580.4083540439606","","","","","","","45","45","45","39.39159393310547","39.39159393310547","39.39159393310547","","","","","","","","","","","","","","","","","",""
"591.459518","146302","146302","146302","28.307503","28.307503","28.307503","","","","","","","","","","","","","","","","","","","","","","","",""
"596.136939","146050","146050","146050","37.745174","37.745174","37.745174","","","","","","","","","","","","","","","","","","","","","","","",""
"611.722559","1984","1984","1984","36.279613","36.279613","36.279613","","","","","","","","","","","","","","","","","","","","","","","",""
"616.079804","146013","146013","146013","43.354023","43.354023","43.354023","","","","","","","","","","","","","","","","","","","","","","","",""
"616.669062","145481","145481","145481","35.144695","35.144695","35.144695","","","","","","","","","","","","","","","","","","","","","","","",""
"616.978623","145487","145487","145487","32.91228","32.91228","32.91228","","","","","","","","","","","","","","","","","","","","","","","",""
"621.039959","146377","146377","146377","38.24532","38.24532","38.24532","","","","","","","","","","","","","","","","","","","","","","","",""
"622.52984","146112","146112","146112","32.8047","32.8047","32.8047","","","","","","","","","","","","","","","","","","","","","","","",""
"622.658033","146367","146367","146367","27.819975","27.819975","27.819975","","","","","","","","","","","","","","","","","","","","","","","",""
"626.334958","1955","1955","1955","44.194767","44.194767","44.194767","","","","","","","","","","","","","","","","","","","","","","","",""
"631.0016708374023","54","54","54","34.392398834228516","34.392398834228516","34.392398834228516","","","","","","","","","","","","","","","","","","","","","","","",""
"631.043356","2244","2244","2244","44.706615","44.706615","44.706615","","","","","","","","","","","","","","","","","","","","","","","",""
"632.098831","145706","145706","145706","34.617817","34.617817","34.617817","","","","","","","","","","","","","","","","","","","","","","","",""
"634.0913310050964","","","","","","","","","","","","","53","53","53","27.910369873046875","27.910369873046875","27.910369873046875","","","","","","","","","","","",""
"637.584361","2244","2244","2244","26.454315","26.454315","26.454315","","","","","","","","","","","","","","","","","","","","","","","",""
"641.221573","2244","2244","2244","35.380276","35.380276","35.380276","","","","","","","","","","","","","","","","","","","","","","","",""
"641.432929","145868","145868","145868","38.131554","38.131554","38.131554","","","","","","","","","","","","","","","","","","","","","","","",""
"647.171953","2244","2244","2244","39.91251","39.91251","39.91251","","","","","","","","","","","","","","","","","","","","","","","",""
"651.111862","2244","2244","2244","39.623383","39.623383","39.623383","","","","","","","","","","","","","","","","","","","","","","","",""
"656.9373710155487","","","","","","","","","","","","","54","54","54","33.56510925292969","33.56510925292969","33.56510925292969","","","","","","","","","","","",""
"661.43608","146168","146168","146168","35.366573","35.366573","35.366573","","","","","","","","","","","","","","","","","","","","","","","",""
"663.06427693367","","","","","","","","","","","","","54","54","54","29.11707305908203","29.11707305908203","29.11707305908203","","","","","","","","","","","",""
"665.8968501091003","54","54","54","27.690824508666992","27.690824508666992","27.690824508666992","","","","","","","","","","","","","","","","","","","","","","","",""
"666.6296241283417","55","55","55","30.567428588867188","30.567428588867188","30.567428588867188","","","","","","","","","","","","","","","","","","","","","","","",""
"671.694542","145698","145698","145698","33.606968","33.606968","33.606968","","","","","","","","","","","","","","","","","","","","","","","",""
"672.9947490692139","","","","","","","56","56","56","33.35903549194336","33.35903549194336","33.35903549194336","","","","","","","","","","","","","","","","","",""
"673.410982131958","","","","","","","","","","","","","","","","","","","54","54","54","38.544864654541016","38.544864654541016","38.544864654541016","","","","","",""
"681.483112","166794","166794","166794","31.545986","31.545986","31.545986","","","","","","","","","","","","","","","","","","","","","","","",""
"687.2065949440002","","","","","","","54","54","54","45.497230529785156","45.497230529785156","45.497230529785156","","","","","","","","","","","","","","","","","",""
"688.0703480243683","","","","","","","","","","","","","","","","","","","52","52","52","34.592430114746094","34.592430114746094","34.592430114746094","","","","","",""
"690.6605153083801","44","44","44","20.019184112548828","20.019184112548828","20.019184112548828","","","","","","","","","","","","","","","","","","","","","","","",""
"690.699371099472","55","55","55","38.67308807373047","38.67308807373047","38.67308807373047","","","","","","","","","","","","","","","","","","","","","","","",""
"691.166419","166376","166376","166376","31.795546","31.795546","31.795546","","","","","","","","","","","","","","","","","","","","","","","",""
"705.1897721290588","","","","","","","","","","","","","","","","","","","","","","","","","53","53","53","38.904178619384766","38.904178619384766","38.904178619384766"
"706.763735","2244","2244","2244","41.406315","41.406315","41.406315","","","","","","","","","","","","","","","","","","","","","","","",""
"712.0959477424622","104668","104668","104668","30.159103393554688","30.159103393554688","30.159103393554688","","","","","","","","","","","","","","","","","","","","","","","",""
"716.109395","167265","167265","167265","31.388077","31.388077","31.388077","","","","","","","","","","","","","","","","","","","","","","","",""
"716.205373","2533","2533","2533","30.610962","30.610962","30.610962","","","","","","","","","","","","","","","","","","","","","","","",""
"716.343427","166767","166767","166767","36.248363","36.248363","36.248363","","","","","","","","","","","","","","","","","","","","","","","",""
"716.377004","2244","2244","2244","41.630726","41.630726","41.630726","","","","","","","","","","","","","","","","","","","","","","","",""
"716.700088","166527","166527","166527","35.853107","35.853107","35.853107","","","","","","","","","","","","","","","","","","","","","","","",""
"717.714405","166581","166581","166581","37.414986","37.414986","37.414986","","","","","","","","","","","","","","","","","","","","","","","",""
"721.6597330570221","","","","","","","56","56","56","34.16126251220703","34.16126251220703","34.16126251220703","","","","","","","","","","","","","","","","","",""
"722.566056","166786","166786","166786","34.793037","34.793037","34.793037","","","","","","","","","","","","","","","","","","","","","","","",""
"727.019507","166621","166621","166621","38.542553","38.542553","38.542553","","","","","","","","","","","","","","","","","","","","","","","",""
"727.640443","2533","2533","2533","40.70672","40.70672","40.70672","","","","","","","","","","","","","","","","","","","","","","","",""
"731.283663","2533","2533","2533","39.578545","39.578545","39.578545","","","","","","","","","","","","","","","","","","","","","","","",""
"732.135724","167287","167287","167287","35.366096","35.366096","35.366096","","","","","","","","","","","","","","","","","","","","","","","",""
"732.22997","2533","2533","2533","35.81339","35.81339","35.81339","","","","","","","","","","","","","","","","","","","","","","","",""
"736.162897","2533","2533","2533","34.835526","34.835526","34.835526","","","","","","","","","","","","","","","","","","","","","","","",""
"741.349922","166906","166906","166906","41.69051","41.69051","41.69051","","","","","","","","","","","","","","","","","","","","","","","",""
"766.1906719207764","64","64","64","39.59632110595703","39.59632110595703","39.59632110595703","","","","","","","","","","","","","","","","","","","","","","","",""
"770.1600151062012","","","","","","","","","","","","","63","63","63","30.63727378845215","30.63727378845215","30.63727378845215","","","","","","","","","","","",""
"776.485011","167116","167116","167116","35.484585","35.484585","35.484585","","","","","","","","","","","","","","","","","","","","","","","",""
"776.511869","187839","187839","187839","36.464542","36.464542","36.464542","","","","","","","","","","","","","","","","","","","","","","","",""
"776.730633","166947","166947","166947","30.07153","30.07153","30.07153","","","","","","","","","","","","","","","","","","","","","","","",""
"791.204385","187193","187193","187193","36.7755","36.7755","36.7755","","","","","","","","","","","","","","","","","","","","","","","",""
"794.4695582389832","","","","","","","","","","","","","64","64","64","37.174781799316406","37.174781799316406","37.174781799316406","","","","","","","","","","","",""
"801.82089","2533","2533","2533","32.50935","32.50935","32.50935","","","","","","","","","","","","","","","","","","","","","","","",""
"804.3833780288696","","","","","","","","","","","","","64","64","64","33.73222351074219","33.73222351074219","33.73222351074219","","","","","","","","","","","",""
"806.141877","187153","187153","187153","34.87285","34.87285","34.87285","","","","","","","","","","","","","","","","","","","","","","","",""
"806.252603","2822","2822","2822","33.778667","33.778667","33.778667","","","","","","","","","","","","","","","","","","","","","","","",""
"807.8656330108643","","","","","","","66","66","66","35.96074676513672","35.96074676513672","35.96074676513672","","","","","","","","","","","","","","","","","",""
"808.7409300804138","65","65","65","38.88045883178711","38.88045883178711","38.88045883178711","","","","","","","","","","","","","","","","","","","","","","","",""
"809.4265820980072","64","64","64","40.838409423828125","40.838409423828125","40.838409423828125","","","","","","","","","","","","","","","","","","","","","","","",""
"811.420191","2533","2533","2533","42.133965","42.133965","42.133965","","","","","","","","","","","","","","","","","","","","","","","",""
"812.743141","187037","187037","187037","35.723156","35.723156","35.723156","","","","","","","","","","","","","","","","","","","","","","","",""
"812.849042","2822","2822","2822","37.652527","37.652527","37.652527","","","","","","","","","","","","","","","","","","","","","","","",""
"816.2331130504608","","","","","","","","","","","","","","","","","","","64","64","64","41.08879089355469","41.08879089355469","41.08879089355469","","","","","",""
"816.327028","2822","2822","2822","41.013157","41.013157","41.013157","","","","","","","","","","","","","","","","","","","","","","","",""
"816.497767","187104","187104","187104","45.660946","45.660946","45.660946","","","","","","","","","","","","","","","","","","","","","","","",""
"816.733514","187070","187070","187070","38.762543","38.762543","38.762543","","","","","","","","","","","","","","","","","","","","","","","",""
"822.290883","2822","2822","2822","29.90179","29.90179","29.90179","","","","","","","","","","","","","","","","","","","","","","","",""
"822.602188","187068","187068","187068","37.01286","37.01286","37.01286","","","","","","","","","","","","","","","","","","","","","","","",""
"826.0050539970398","","","","","","","64","64","64","34.52236557006836","34.52236557006836","34.52236557006836","","","","","","","","","","","","","","","","","",""
"826.216538","2793","2793","2793","39.852894","39.852894","39.852894","","","","","","","","","","","","","","","","","","","","","","","",""
"827.174049","187474","187474","187474","29.088257","29.088257","29.088257","","","","","","","","","","","","","","","","","","","","","","","",""
"832.055042","187330","187330","187330","34.47905","34.47905","34.47905","","","","","","","","","","","","","","","","","","","","","","","",""
