Relative Time (Process),Schedule : adaptive - _step,Schedule : adaptive - _step__MIN,Schedule : adaptive - _step__MAX,Schedule : adaptive - test reward ,Schedule : adaptive - test reward __MIN,Schedule : adaptive - test reward __MAX,Schedule : fixed - _step,Schedule : fixed - _step__MIN,Schedule : fixed - _step__MAX,Schedule : fixed - test reward ,Schedule : fixed - test reward __MIN,Schedule : fixed - test reward __MAX,Schedule : interval - _step,Schedule : interval - _step__MIN,Schedule : interval - _step__MAX,Schedule : interval - test reward ,Schedule : interval - test reward __MIN,Schedule : interval - test reward __MAX,epoch
7676.920743,1022767.0,1022767.0,1022767.0,371.6627178125,371.6627178125,371.6627178125,15794.0,15794.0,15794.0,694.3828,694.3828,694.3828,1179283.0,1179283.0,1179283.0,345.506176,345.506176,345.506176,170.1780415430267
7680.212574,1171031.0,1171031.0,1171031.0,409.03442,409.03442,409.03442,16016.0,16016.0,16016.0,600.8876566666667,600.8876566666667,600.8876566666667,1179621.5,1179621.5,1179621.5,287.120422,287.120422,287.120422,170.32640949554894
7695.937183,1186588.0,1186588.0,1186588.0,313.8042,313.8042,313.8042,16238.0,16238.0,16238.0,507.39251333333334,507.39251333333334,507.39251333333334,1179960.0,1179960.0,1179960.0,228.734668,228.734668,228.734668,170.4747774480712
7715.420895,1175055.0,1175055.0,1175055.0,387.555,387.555,387.555,16460.0,16460.0,16460.0,413.89737,413.89737,413.89737,1180298.5,1180298.5,1180298.5,170.34891400000004,170.34891400000004,170.34891400000004,170.62314540059347
7716.325225,1163522.0,1163522.0,1163522.0,461.3058,461.3058,461.3058,16015.666666666666,16015.666666666666,16015.666666666666,417.02931333333333,417.02931333333333,417.02931333333333,1180637.0,1180637.0,1180637.0,111.96316,111.96316,111.96316,170.77151335311572
7725.331178,1151989.0,1151989.0,1151989.0,535.0566,535.0566,535.0566,15571.333333333334,15571.333333333334,15571.333333333334,420.1612566666667,420.1612566666667,420.1612566666667,1167630.6666666667,1167630.6666666667,1167630.6666666667,192.72036333333335,192.72036333333335,192.72036333333335,170.91988130563797
7739.748321,1157365.2,1157365.2,1157365.2,523.62361,523.62361,523.62361,15127.0,15127.0,15127.0,423.2932,423.2932,423.2932,1154624.3333333333,1154624.3333333333,1154624.3333333333,273.4775666666667,273.4775666666667,273.4775666666667,171.06824925816022
7754.342146,1162741.4,1162741.4,1162741.4,512.19062,512.19062,512.19062,15339.666666666666,15339.666666666666,15339.666666666666,473.61043333333333,473.61043333333333,473.61043333333333,1141618.0,1141618.0,1141618.0,354.23477,354.23477,354.23477,171.21661721068247
7761.320104,1168117.6,1168117.6,1168117.6,500.75763,500.75763,500.75763,15552.333333333334,15552.333333333334,15552.333333333334,523.9276666666667,523.9276666666667,523.9276666666667,1115553.0,1115553.0,1115553.0,57.486862,57.486862,57.486862,171.36498516320472
7762.157702,1173493.8,1173493.8,1173493.8,489.32464,489.32464,489.32464,15765.0,15765.0,15765.0,574.2449,574.2449,574.2449,1115066.6666666667,1115066.6666666667,1115066.6666666667,146.680258,146.680258,146.680258,171.513353115727
7784.790225,1178870.0,1178870.0,1178870.0,477.89165,477.89165,477.89165,15650.0,15650.0,15650.0,66.850204,66.850204,66.850204,1114580.3333333333,1114580.3333333333,1114580.3333333333,235.87365400000002,235.87365400000002,235.87365400000002,171.66172106824925
7793.796207,1184246.2,1184246.2,1184246.2,466.45866,466.45866,466.45866,15801.75,15801.75,15801.75,154.280728,154.280728,154.280728,1114094.0,1114094.0,1114094.0,325.06705,325.06705,325.06705,171.8100890207715
7795.120967,1189622.4,1189622.4,1189622.4,455.02567,455.02567,455.02567,15953.5,15953.5,15953.5,241.711252,241.711252,241.711252,1192361.0,1192361.0,1192361.0,69.06118,69.06118,69.06118,171.95845697329375
7808.722955,1194998.6,1194998.6,1194998.6,443.59268,443.59268,443.59268,16105.25,16105.25,16105.25,329.141776,329.141776,329.141776,1198425.0,1198425.0,1198425.0,86.49066,86.49066,86.49066,172.106824925816
7816.739673,1200374.8,1200374.8,1200374.8,432.15969,432.15969,432.15969,16257.0,16257.0,16257.0,416.5723,416.5723,416.5723,1198795.6,1198795.6,1198795.6,117.054668,117.054668,117.054668,172.25519287833828
7824.965633,1205751.0,1205751.0,1205751.0,420.7267,420.7267,420.7267,16179.666666666666,16179.666666666666,16179.666666666666,369.98636,369.98636,369.98636,1199166.2,1199166.2,1199166.2,147.618676,147.618676,147.618676,172.40356083086053
7829.777504,1226566.0,1226566.0,1226566.0,140.69165,140.69165,140.69165,16102.333333333334,16102.333333333334,16102.333333333334,323.40042,323.40042,323.40042,1199536.8,1199536.8,1199536.8,178.182684,178.182684,178.182684,172.55192878338278
7872.006976,1209631.0,1209631.0,1209631.0,323.518235,323.518235,323.518235,16025.0,16025.0,16025.0,276.81448,276.81448,276.81448,1199907.4,1199907.4,1199907.4,208.746692,208.746692,208.746692,172.70029673590503
7880.303714,1192696.0,1192696.0,1192696.0,506.34482,506.34482,506.34482,16164.0,16164.0,16164.0,364.972344,364.972344,364.972344,1200278.0,1200278.0,1200278.0,239.3107,239.3107,239.3107,172.84866468842728
7881.236846923828,830971.0,830971.0,830971.0,222.91651916503903,222.91651916503903,222.91651916503903,16303.0,16303.0,16303.0,453.130208,453.130208,453.130208,1200648.6,1200648.6,1200648.6,269.874708,269.874708,269.874708,172.99703264094953
7894.531527996063,896317.0,896317.0,896317.0,375.1922302246094,375.1922302246094,375.1922302246094,16442.0,16442.0,16442.0,541.2880719999999,541.2880719999999,541.2880719999999,1201019.2,1201019.2,1201019.2,300.438716,300.438716,300.438716,173.1454005934718
7896.020717,1208351.0,1208351.0,1208351.0,608.83844,608.83844,608.83844,16581.0,16581.0,16581.0,629.445936,629.445936,629.445936,1201389.8,1201389.8,1201389.8,331.002724,331.002724,331.002724,173.29376854599406
7905.528932,1196774.3333333333,1196774.3333333333,1196774.3333333333,579.3892266666667,579.3892266666667,579.3892266666667,16720.0,16720.0,16720.0,717.6038,717.6038,717.6038,1201760.4,1201760.4,1201760.4,361.566732,361.566732,361.566732,173.4421364985163
7911.406278,1185197.6666666667,1185197.6666666667,1185197.6666666667,549.9400133333334,549.9400133333334,549.9400133333334,16386.75,16386.75,16386.75,667.317025,667.317025,667.317025,1202131.0,1202131.0,1202131.0,392.13074,392.13074,392.13074,173.59050445103856
7920.406663,1173621.0,1173621.0,1173621.0,520.4908,520.4908,520.4908,16053.5,16053.5,16053.5,617.03025,617.03025,617.03025,1182478.5,1182478.5,1182478.5,241.585958,241.585958,241.585958,173.7388724035608
7939.425722,1178919.9,1178919.9,1178919.9,480.766718,480.766718,480.766718,15720.25,15720.25,15720.25,566.743475,566.743475,566.743475,1162826.0,1162826.0,1162826.0,91.041176,91.041176,91.041176,173.88724035608308
7939.866775,1184218.8,1184218.8,1184218.8,441.042636,441.042636,441.042636,15387.0,15387.0,15387.0,516.4567,516.4567,516.4567,1153991.6666666667,1153991.6666666667,1153991.6666666667,84.11057533333333,84.11057533333333,84.11057533333333,174.03560830860533
7952.260278,1189517.7,1189517.7,1189517.7,401.31855400000006,401.31855400000006,401.31855400000006,16025.0,16025.0,16025.0,192.20723,192.20723,192.20723,1145157.3333333333,1145157.3333333333,1145157.3333333333,77.17997466666667,77.17997466666667,77.17997466666667,174.18397626112758
7961.394646,1194816.6,1194816.6,1194816.6,361.594472,361.594472,361.594472,15967.5,15967.5,15967.5,163.356455,163.356455,163.356455,1136323.0,1136323.0,1136323.0,70.249374,70.249374,70.249374,174.33234421364983
7974.896375,1200115.5,1200115.5,1200115.5,321.87039000000004,321.87039000000004,321.87039000000004,15910.0,15910.0,15910.0,134.50568,134.50568,134.50568,1174676.0,1174676.0,1174676.0,67.135864,67.135864,67.135864,174.48071216617208
7990.291093,1205414.4,1205414.4,1205414.4,282.14630800000003,282.14630800000003,282.14630800000003,16054.5,16054.5,16054.5,144.1071075,144.1071075,144.1071075,1213029.0,1213029.0,1213029.0,64.022354,64.022354,64.022354,174.62908011869436
7993.860047,1210713.3,1210713.3,1210713.3,242.42222600000002,242.42222600000002,242.42222600000002,16199.0,16199.0,16199.0,153.708535,153.708535,153.708535,1134782.0,1134782.0,1134782.0,72.04029,72.04029,72.04029,174.7774480712166
8003.771045,1216012.2,1216012.2,1216012.2,202.698144,202.698144,202.698144,16343.5,16343.5,16343.5,163.3099625,163.3099625,163.3099625,1220010.0,1220010.0,1220010.0,147.92137,147.92137,147.92137,174.92581602373886
8011.863985,1221311.1,1221311.1,1221311.1,162.974062,162.974062,162.974062,16488.0,16488.0,16488.0,172.91139,172.91139,172.91139,1220507.125,1220507.125,1220507.125,182.09439874999998,182.09439874999998,182.09439874999998,175.0741839762611
8020.069853,1226610.0,1226610.0,1226610.0,123.24998,123.24998,123.24998,16420.333333333332,16420.333333333332,16420.333333333332,252.25359333333336,252.25359333333336,252.25359333333336,1221004.25,1221004.25,1221004.25,216.2674275,216.2674275,216.2674275,175.22255192878336
8029.945889,1248647.0,1248647.0,1248647.0,377.6711,377.6711,377.6711,16352.666666666666,16352.666666666666,16352.666666666666,331.5957966666667,331.5957966666667,331.5957966666667,1221501.375,1221501.375,1221501.375,250.44045625,250.44045625,250.44045625,175.3709198813056
8067.091116,1231380.0,1231380.0,1231380.0,428.82090000000005,428.82090000000005,428.82090000000005,16285.0,16285.0,16285.0,410.938,410.938,410.938,1221998.5,1221998.5,1221998.5,284.61348499999997,284.61348499999997,284.61348499999997,175.5192878338279
8080.38978,1214113.0,1214113.0,1214113.0,479.9707,479.9707,479.9707,16516.666666666668,16516.666666666668,16516.666666666668,380.07846666666666,380.07846666666666,380.07846666666666,1222495.625,1222495.625,1222495.625,318.78651375000004,318.78651375000004,318.78651375000004,175.66765578635014
8096.100224,1230065.0,1230065.0,1230065.0,321.07666,321.07666,321.07666,16748.333333333332,16748.333333333332,16748.333333333332,349.2189333333333,349.2189333333333,349.2189333333333,1222992.75,1222992.75,1222992.75,352.9595425,352.9595425,352.9595425,175.8160237388724
8100.641891,1218507.6666666667,1218507.6666666667,1218507.6666666667,288.56270666666666,288.56270666666666,288.56270666666666,16980.0,16980.0,16980.0,318.3594,318.3594,318.3594,1223489.875,1223489.875,1223489.875,387.13257124999996,387.13257124999996,387.13257124999996,175.96439169139464
8111.49041,1206950.3333333333,1206950.3333333333,1206950.3333333333,256.0487533333333,256.0487533333333,256.0487533333333,16753.0,16753.0,16753.0,308.26322,308.26322,308.26322,1223987.0,1223987.0,1223987.0,421.3056,421.3056,421.3056,176.1127596439169
8120.482549,1195393.0,1195393.0,1195393.0,223.5348,223.5348,223.5348,16526.0,16526.0,16526.0,298.16704,298.16704,298.16704,1213938.75,1213938.75,1213938.75,343.24503500000003,343.24503500000003,343.24503500000003,176.26112759643917
8122.493296146393,851113.0,851113.0,851113.0,451.3709106445313,451.3709106445313,451.3709106445313,16299.0,16299.0,16299.0,288.07086000000004,288.07086000000004,288.07086000000004,1203890.5,1203890.5,1203890.5,265.18447000000003,265.18447000000003,265.18447000000003,176.40949554896142
8130.287982940674,917712.0,917712.0,917712.0,406.03375244140625,406.03375244140625,406.03375244140625,16072.0,16072.0,16072.0,277.97468000000003,277.97468000000003,277.97468000000003,1193842.25,1193842.25,1193842.25,187.12390499999998,187.12390499999998,187.12390499999998,176.55786350148367
8135.042164,950708.1,950708.1,950708.1,373.85423279726564,373.85423279726564,373.85423279726564,15845.0,15845.0,15845.0,267.87850000000003,267.87850000000003,267.87850000000003,1183794.0,1183794.0,1183794.0,109.06334,109.06334,109.06334,176.70623145400592
8144.959609,983704.2,983704.2,983704.2,341.674713153125,341.674713153125,341.674713153125,15618.0,15618.0,15618.0,257.78232,257.78232,257.78232,1177472.25,1177472.25,1177472.25,193.995275,193.995275,193.995275,176.85459940652817
8162.382449,1016700.3,1016700.3,1016700.3,309.49519350898436,309.49519350898436,309.49519350898436,16256.0,16256.0,16256.0,213.55014,213.55014,213.55014,1171150.5,1171150.5,1171150.5,278.92721,278.92721,278.92721,177.00296735905044
8169.979891,1049696.4,1049696.4,1049696.4,277.31567386484375,277.31567386484375,277.31567386484375,16199.0,16199.0,16199.0,498.25595,498.25595,498.25595,1164828.75,1164828.75,1164828.75,363.859145,363.859145,363.859145,177.1513353115727
8176.470755,1082692.5,1082692.5,1082692.5,245.13615422070313,245.13615422070313,245.13615422070313,16308.8,16308.8,16308.8,414.529276,414.529276,414.529276,1158507.0,1158507.0,1158507.0,448.79108,448.79108,448.79108,177.29970326409494
8190.378371,1115688.6,1115688.6,1115688.6,212.9566345765625,212.9566345765625,212.9566345765625,16418.6,16418.6,16418.6,330.802602,330.802602,330.802602,1234049.0,1234049.0,1234049.0,53.64577,53.64577,53.64577,177.4480712166172
8193.932843,1148684.7,1148684.7,1148684.7,180.77711493242185,180.77711493242185,180.77711493242185,16528.4,16528.4,16528.4,247.07592799999998,247.07592799999998,247.07592799999998,1156403.0,1156403.0,1156403.0,431.27823,431.27823,431.27823,177.59643916913944
8204.128501,1181680.8,1181680.8,1181680.8,148.59759528828124,148.59759528828124,148.59759528828124,16638.2,16638.2,16638.2,163.34925399999997,163.34925399999997,163.34925399999997,1240346.0,1240346.0,1240346.0,262.88278,262.88278,262.88278,177.7448071216617
8207.010211,1214676.9,1214676.9,1214676.9,116.41807564414063,116.41807564414063,116.41807564414063,16748.0,16748.0,16748.0,79.62258,79.62258,79.62258,1240986.75,1240986.75,1240986.75,265.39337,265.39337,265.39337,177.89317507418397
8220.169484,1247673.0,1247673.0,1247673.0,84.238556,84.238556,84.238556,16670.666666666668,16670.666666666668,16670.666666666668,112.99525333333332,112.99525333333332,112.99525333333332,1241627.5,1241627.5,1241627.5,267.90396,267.90396,267.90396,178.04154302670622
8225.041515,1269685.0,1269685.0,1269685.0,226.27357,226.27357,226.27357,16593.333333333332,16593.333333333332,16593.333333333332,146.36792666666668,146.36792666666668,146.36792666666668,1242268.25,1242268.25,1242268.25,270.41455,270.41455,270.41455,178.18991097922847
8267.181503,1252753.5,1252753.5,1252753.5,324.22193500000003,324.22193500000003,324.22193500000003,16516.0,16516.0,16516.0,179.7406,179.7406,179.7406,1242909.0,1242909.0,1242909.0,272.92514,272.92514,272.92514,178.33827893175072
8285.477255,1235822.0,1235822.0,1235822.0,422.1703,422.1703,422.1703,16849.0,16849.0,16849.0,253.69475,253.69475,253.69475,1243549.75,1243549.75,1243549.75,275.43573,275.43573,275.43573,178.48664688427297
8295.744344,1243692.5,1243692.5,1243692.5,476.90865,476.90865,476.90865,17182.0,17182.0,17182.0,327.6489,327.6489,327.6489,1244190.5,1244190.5,1244190.5,277.94632,277.94632,277.94632,178.63501483679525
8296.195488,1251563.0,1251563.0,1251563.0,531.647,531.647,531.647,16915.4,16915.4,16915.4,288.10084400000005,288.10084400000005,288.10084400000005,1244831.25,1244831.25,1244831.25,280.45691,280.45691,280.45691,178.7833827893175
8311.575596,1234453.0,1234453.0,1234453.0,570.9161,570.9161,570.9161,16648.8,16648.8,16648.8,248.55278800000002,248.55278800000002,248.55278800000002,1245472.0,1245472.0,1245472.0,282.9675,282.9675,282.9675,178.93175074183975
8330.570386,1217343.0,1217343.0,1217343.0,610.1852,610.1852,610.1852,16382.2,16382.2,16382.2,209.00473200000002,209.00473200000002,209.00473200000002,1225112.0,1225112.0,1225112.0,202.56184,202.56184,202.56184,179.080118694362
8335.112784,1102738.0,1102738.0,1102738.0,577.1391933919272,577.1391933919272,577.1391933919272,16115.6,16115.6,16115.6,169.45667600000002,169.45667600000002,169.45667600000002,1204752.0,1204752.0,1204752.0,122.15618,122.15618,122.15618,179.22848664688425
8350.045744,988133.0,988133.0,988133.0,544.0931867838542,544.0931867838542,544.0931867838542,15849.0,15849.0,15849.0,129.90862,129.90862,129.90862,1198298.0,1198298.0,1198298.0,113.73254750000001,113.73254750000001,113.73254750000001,179.37685459940653
8361.367728948593,873528.0,873528.0,873528.0,511.0471801757813,511.0471801757813,511.0471801757813,16154.0,16154.0,16154.0,119.01496750000001,119.01496750000001,119.01496750000001,1191844.0,1191844.0,1191844.0,105.30891500000001,105.30891500000001,105.30891500000001,179.52522255192878
8365.084993,889933.75,889933.75,889933.75,477.53786468505865,477.53786468505865,477.53786468505865,16459.0,16459.0,16459.0,108.121315,108.121315,108.121315,1185390.0,1185390.0,1185390.0,96.8852825,96.8852825,96.8852825,179.67359050445103
8371.537128,906339.5,906339.5,906339.5,444.02854919433594,444.02854919433594,444.02854919433594,16502.0,16502.0,16502.0,172.95656250000002,172.95656250000002,172.95656250000002,1178936.0,1178936.0,1178936.0,88.46165,88.46165,88.46165,179.82195845697328
8377.499027,922745.25,922745.25,922745.25,410.5192337036133,410.5192337036133,410.5192337036133,16545.0,16545.0,16545.0,237.79181,237.79181,237.79181,1204248.6666666667,1204248.6666666667,1204248.6666666667,78.115398,78.115398,78.115398,179.97032640949553
8380.786502838135,939151.0,939151.0,939151.0,377.0099182128906,377.0099182128906,377.0099182128906,16631.8,16631.8,16631.8,292.319892,292.319892,292.319892,1229561.3333333333,1229561.3333333333,1229561.3333333333,67.769146,67.769146,67.769146,180.11869436201778
8390.473323,1005030.8,1005030.8,1005030.8,318.4493525703125,318.4493525703125,318.4493525703125,16718.6,16718.6,16718.6,346.847974,346.847974,346.847974,1254874.0,1254874.0,1254874.0,57.422894,57.422894,57.422894,180.26706231454006
8394.011342,1070910.6,1070910.6,1070910.6,259.8887869277344,259.8887869277344,259.8887869277344,16805.4,16805.4,16805.4,401.376056,401.376056,401.376056,1177922.0,1177922.0,1177922.0,340.8195,340.8195,340.8195,180.4154302670623
8406.513604,1136790.4,1136790.4,1136790.4,201.32822128515625,201.32822128515625,201.32822128515625,16892.2,16892.2,16892.2,455.904138,455.904138,455.904138,1263525.0,1263525.0,1263525.0,225.18135,225.18135,225.18135,180.56379821958456
8407.133069,1202670.2,1202670.2,1202670.2,142.76765564257812,142.76765564257812,142.76765564257812,16979.0,16979.0,16979.0,510.43222,510.43222,510.43222,1263890.5,1263890.5,1263890.5,219.46133375,219.46133375,219.46133375,180.7121661721068
